Data ID,Iteration,Extracted text from Extractor Agent,Prompt used for Summarizer Agent,Generated About,ROUGE-1 score,ROUGE-2 score,ROUGE-L score,README,Ground truth description,Final Summarizer Prompt
0,0,"# react-tdd-guide  
A series of examples on how to TDD React","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",React Test-Driven Development Examples,0.2857142857142857,0.0,0.14285714285714285,"b'# react-tdd-guide\nA series of examples on how to TDD React\n\n## Getting started\n\n1. install \n- Grab an editor or IDE. I recommend Webstorm, Atom, and VIM, in that order.\n-  ...\n-  OR if v4 of node.js is installed, \n- \n\n## How to use this guide\n\nEach section is broken out into its own folder, starting with . What youll find there is the finished example. I am experimenting with using the  and comments to drive the guide itself. Feedback on whether this works or not would be appreciated.\n\nEach commit that is suffixed with ""- red"" can be checked out separately to examine the failing test. Each commit that is suffixed with ""- green"" shows how I finally passed the failing assertion.\n\nLooking at the history for each section will show you only the steps needed to drive that part of the application.\n\n## Philosophy\n\n* Avoid the need for runners and browsers\n  * Achieved by using jest and \n\n## Table of Contents\n\n*  - Steps for TDDing the simplest of React components: An unordered list of items. Start here if youre not familiar with TDDing React and want to see a simple introduction.\n  * \n*  (WIP)\n* \n* Centralized state management techniques (not done)\n* Redux (not done)\n* React router (not done)\n\n## Running the tests for a section\n\n* \n\n## Running all tests\n\n* \n\n## Contributing\n\nPlease feel free to open an issue for:\n\n* A question on how to do something\n* A request for further clarification\n\nUse a pull request for\n\n* Suggestions on changing how something is tested\n* To add an example you think would be valuable\n\n## Caveats\n\nI am not a windows user, therefore this has only been tested on OSX.\n'",A series of examples on how to TDD React
2,49,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview if it matches the ground truth description, especially if found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline or purpose statement is identified at the beginning of the text and matches the ground truth description, use it as the description. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps using WebGL",0.5263157894736842,0.0,0.42105263157894735
2,50,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline or purpose statement is identified at the beginning of the text, use it as the description. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps using WebGL with Mapbox Style and Vector Tile Specifications.",0.5384615384615384,0.08333333333333333,0.38461538461538464
2,51,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline or purpose statement is identified at the beginning of the text, use it as the description. Ensure to include the concept of being browser-based and powered by vector tiles and WebGL. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
2,52,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline or purpose statement is identified at the beginning of the text, use it as the description. Ensure to emphasize the concept of being browser-based and powered by vector tiles and WebGL, while maintaining conciseness. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
2,53,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline, purpose statement, or overview is identified at the beginning of the text, use it as the description. Emphasize the concept of being browser-based and powered by vector tiles and WebGL, while maintaining conciseness. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
2,54,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline, purpose statement, or overview is identified at the beginning of the text, use it as the description. Emphasize the concept of being browser-based and powered by vector tiles and WebGL, while maintaining conciseness. Ensure the description encapsulates the idea of interactive and thoroughly customizable maps. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
2,55,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline, purpose statement, or overview is identified at the beginning of the text, use it as the description. Emphasize the concept of being browser-based and powered by vector tiles and WebGL, while maintaining conciseness. Ensure the description encapsulates the idea of interactive and thoroughly customizable maps. Use the exact wording from the text when a suitable tagline or functional description is present. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
2,56,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline, purpose statement, or overview is identified at the beginning of the text, use it as the description. Emphasize the concept of being browser-based and powered by vector tiles and WebGL, while maintaining conciseness. Ensure the description encapsulates the idea of interactive and thoroughly customizable maps. Use the exact wording from the text when a suitable tagline or functional description is present. The output should include only a concise term/phrase introducing the repository. Prioritize capturing the idea of being thoroughly customizable and powered by vector tiles and WebGL.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
2,57,"# Docker Certified Associate Exam Preparation Guide (v1.5 December 2022)

This guide is intended to be a point of knowledge for everyone who wants to pass the Docker Certified Associate exam. The main idea is to provide links to every topic in each domain. Preference will always be the official documentation, but feel free to add useful links.","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",Docker Certified Associate Exam Prep Guide,0.8333333333333334,0.6,0.8333333333333334
2,58,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",Modern C++ Library for XLSX Spreadsheet Manipulation,0.4444444444444444,0.125,0.2222222222222222
2,59,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation,0.4444444444444444,0.125,0.2222222222222222
2,60,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility or user-friendliness if mentioned:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for manipulating XLSX spreadsheets,0.4444444444444444,0.125,0.2222222222222222
2,61,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, or specific language versions like C++11+ if mentioned:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for manipulating spreadsheets (C++11+) with XLSX support.,0.45454545454545453,0.20000000000000004,0.36363636363636365
2,62,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation and cross-platform compatibility.,0.5454545454545454,0.20000000000000004,0.18181818181818182
2,63,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Give special attention to any existing phrases that encapsulate the repository's core purpose or functionality.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation,0.4444444444444444,0.125,0.2222222222222222
2,64,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Pay special attention to any existing phrases that encapsulate the repository's core purpose or functionality, and ensure that aspects like cross-platform support and user-friendliness are highlighted if present.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.","""xlnt: A modern, user-friendly C++ library for XLSX spreadsheet manipulation with cross-platform support.""",0.6153846153846153,0.25,0.30769230769230765
2,65,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Pay special attention to any existing phrases that encapsulate the repository's core purpose or functionality, and ensure that aspects like cross-platform support and user-friendliness are highlighted if present. Prioritize using any existing tagline or functional description from the beginning of the text if it matches the purpose and functionality outlined in the README.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation with cross-platform support.,0.5454545454545454,0.20000000000000004,0.18181818181818182
2,66,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Pay special attention to any existing phrases that encapsulate the repository's core purpose or functionality, and ensure that aspects like cross-platform support and user-friendliness are highlighted if present. If a matching tagline or functional description exists at the beginning of the text, use it directly as long as it aligns with the repository's core purpose and functionality outlined in the README.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation,0.4444444444444444,0.125,0.2222222222222222
2,67,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Pay special attention to any existing phrases that encapsulate the repository's core purpose or functionality, and ensure that aspects like cross-platform support and user-friendliness are highlighted if present. If a matching tagline or functional description exists at the beginning of the text, use it directly as long as it aligns with the repository's core purpose and functionality outlined in the README. Prioritize encapsulating key attributes such as cross-platform compatibility and user-friendliness if evident.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.","""xlnt: A modern, user-friendly C++ library for XLSX spreadsheet manipulation with cross-platform support.""",0.6153846153846153,0.25,0.30769230769230765
2,68,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Pay special attention to any existing phrases that encapsulate the repository's core purpose or functionality, and ensure that aspects like cross-platform support and user-friendliness are highlighted if present. If a matching tagline or functional description exists at the beginning of the text, use it directly as long as it aligns with the repository's core purpose and functionality outlined in the README. Prioritize encapsulating key attributes such as cross-platform compatibility and user-friendliness if evident. If a tagline or functional description is present in the extracted text and matches the repository's purpose, use it directly.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for manipulating XLSX spreadsheets with cross-platform compatibility.,0.5454545454545454,0.20000000000000004,0.18181818181818182
2,69,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Pay special attention to any existing phrases that encapsulate the repository's core purpose or functionality, and ensure that aspects like cross-platform support and user-friendliness are highlighted if present. If a matching tagline or functional description exists at the beginning of the text, use it directly as long as it aligns with the repository's core purpose and functionality outlined in the README. Prioritize encapsulating key attributes such as cross-platform compatibility and user-friendliness if evident. If a tagline or functional description is present in the extracted text and matches the repository's purpose, use it directly. Ensure that the generated description is concise and captures the essence of the library, focusing on its primary features and benefits.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation with cross-platform support.,0.5454545454545454,0.20000000000000004,0.18181818181818182
2,70,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Pay special attention to any existing phrases that encapsulate the repository's core purpose or functionality, and ensure that aspects like cross-platform support and user-friendliness are highlighted if present. If a matching tagline or functional description exists at the beginning of the text, use it directly as long as it aligns with the repository's core purpose and functionality outlined in the README. Prioritize encapsulating key attributes such as cross-platform compatibility and user-friendliness if evident. If a tagline or functional description is present in the extracted text and matches the repository's purpose, use it directly. Ensure that the generated description is concise and captures the essence of the library, focusing on its primary features and benefits. If the README includes a tagline or a purpose statement matching the repository's core attributes, such as cross-platform support and C++11+ compatibility, use it as the description.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation with cross-platform support.,0.5454545454545454,0.20000000000000004,0.18181818181818182
2,71,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Pay special attention to any existing phrases that encapsulate the repository's core purpose or functionality, and ensure that aspects like cross-platform support and user-friendliness are highlighted if present. If a matching tagline or functional description exists at the beginning of the text, use it directly as long as it aligns with the repository's core purpose and functionality outlined in the README. Prioritize encapsulating key attributes such as cross-platform compatibility and user-friendliness if evident. If a tagline or functional description is present in the extracted text and matches the repository's purpose, use it directly. Additionally, ensure that phrases indicating cross-platform support and specific language versions like C++11+ are included when available. Ensure that the generated description is concise and captures the essence of the library, focusing on its primary features and benefits. If the README includes a tagline or a purpose statement matching the repository's core attributes, such as cross-platform support and C++11+ compatibility, use it as the description.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation with cross-platform support.,0.5454545454545454,0.20000000000000004,0.18181818181818182
2,72,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Pay special attention to any existing phrases that encapsulate the repository's core purpose or functionality, and ensure that aspects like cross-platform support and user-friendliness are highlighted if present. If a matching tagline or functional description exists at the beginning of the text, use it directly as long as it aligns with the repository's core purpose and functionality outlined in the README. Prioritize encapsulating key attributes such as cross-platform compatibility and user-friendliness if evident. If a tagline or functional description is present in the extracted text and matches the repository's purpose, use it directly. Additionally, ensure that phrases indicating cross-platform support and specific language versions like C++11+ are included when available. Ensure that the generated description is concise and captures the essence of the library, focusing on its primary features and benefits. If the README includes a tagline or a purpose statement matching the repository's core attributes, such as cross-platform support and C++11+ compatibility, use it as the description. Prioritize using any existing tagline or functional description that encapsulates the repository's core ideas, especially if it mentions cross-platform support and C++11+ compatibility.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.","""xlnt: A modern, user-friendly C++11+ library for cross-platform XLSX spreadsheet manipulation.""",0.7200000000000001,0.34782608695652173,0.32
2,73,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. Prioritize using any existing tagline, functional description, or purpose statement found at the beginning of the text if it aligns with the repository's core purpose and functionality outlined in the README. Ensure to include key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Highlight aspects like cross-platform support and user-friendliness if present. Ensure that the generated description is concise and captures the essence of the library, focusing on its primary features and benefits. If the README includes a tagline or a purpose statement matching the repository's core attributes, use it as the description. Prioritize encapsulating key attributes such as cross-platform support and C++11+ compatibility if evident.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.","""xlnt: A modern, user-friendly C++ library for cross-platform XLSX spreadsheet manipulation (C++11+ compatible).""",0.6666666666666666,0.32,0.4444444444444444
2,74,"# TQM-demostrations  
Things that I might want to share with others in TQM","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",TQM Demonstrations and Resources,0.13333333333333333,0.0,0.13333333333333333
2,75,"# TQM-demostrations  
Things that I might want to share with others in TQM","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If the extracted text includes an existing tagline, functional description, purpose statement, or overview, prioritize using that as the description:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",TQM Demonstrations and Resources,0.13333333333333333,0.0,0.13333333333333333
2,76,"# TQM-demostrations  
Things that I might want to share with others in TQM","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If the extracted text includes an existing tagline, functional description, purpose statement, or overview, and matches the beginning of the extracted text, prioritize using that as the description:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",TQM Demonstrations,0.15384615384615385,0.0,0.15384615384615385
